date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:18:52	60350/60350	---M--	200	added ('OK')	image/png	etag:%2242484-ebbe-5743adf9c3af2%22	http://baogam.com/wp-content/uploads/2018/08/254.png	D:/Desktop/web/web/baogam.com/wp-content/uploads/2018/08/254.png	(from http://baogam.com/huong-dan-cai-dat-cong-cu-dat-hang-baogam-offline-2/)
14:18:58	34403/34403	---M--	200	added ('OK')	image/png	etag:%2242486-8663-5743af6e3d19d%22	http://baogam.com/wp-content/uploads/2018/08/256.png	D:/Desktop/web/web/baogam.com/wp-content/uploads/2018/08/256.png	(from http://baogam.com/huong-dan-cai-dat-cong-cu-dat-hang-baogam-offline-2/)
14:19:05	36711/36711	---M--	200	added ('OK')	image/png	etag:%2242487-8f67-5743afdf4a7bf%22	http://baogam.com/wp-content/uploads/2018/08/257.png	D:/Desktop/web/web/baogam.com/wp-content/uploads/2018/08/257.png	(from http://baogam.com/huong-dan-cai-dat-cong-cu-dat-hang-baogam-offline-2/)
14:19:07	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:19:08%20GMT	http://baogam.com/huong-dan-cai-dat-cong-cu-dat-hang-baogam-offline-2/;	D:/Desktop/web/web/baogam.com/huong-dan-cai-dat-cong-cu-dat-hang-baogam-offline-2/;.10c.delayed	(from http://baogam.com/huong-dan-cai-dat-cong-cu-dat-hang-baogam-offline-2/)
14:19:07	248713/248713	---M--	200	added ('OK')	image/png	etag:%2242464-3cb89-5743ad102423b%22	http://baogam.com/wp-content/uploads/2018/08/Gi%e1%ba%a3i-n%c3%a9n-1.png	D:/Desktop/web/web/baogam.com/wp-content/uploads/2018/08/Gi%e1%ba%a3i-n%c3%a9n-1.png	(from http://baogam.com/huong-dan-cai-dat-cong-cu-dat-hang-baogam-offline-2/)
14:19:08	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652339650&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/main2667.css	(from http://baogam.com/huong-dan-doi-link-taobao-tmall-1688-com-tu-dien-thoai-sang-may-tinh/)
14:19:08	940/940	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/huong-dan-doi-link-taobao-tmall-1688-com-tu-dien-thoai-sang-may-tinh/feed/	D:/Desktop/web/web/baogam.com/huong-dan-doi-link-taobao-tmall-1688-com-tu-dien-thoai-sang-may-tinh/feed/index.html	(from http://baogam.com/huong-dan-doi-link-taobao-tmall-1688-com-tu-dien-thoai-sang-may-tinh/)
14:19:10	2659/2659	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:19:11%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fhuong-dan-doi-link-taobao-tmall-1688-com-tu-dien-thoai-sang-may-tinh%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embedd557.json	(from http://baogam.com/huong-dan-doi-link-taobao-tmall-1688-com-tu-dien-thoai-sang-may-tinh/)
14:19:11	21757/21757	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20May%202022%2007:19:11%20GMT	http://baogam.com/thong-bao-lich-to-chuc-hoat-dong-tap-the-tu-0408-06082018/	D:/Desktop/web/web/baogam.com/thong-bao-lich-to-chuc-hoat-dong-tap-the-tu-0408-06082018/index.html	(from http://baogam.com/huong-dan-doi-link-taobao-tmall-1688-com-tu-dien-thoai-sang-may-tinh/)
14:19:11	20894/20894	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20May%202022%2007:19:12%20GMT	http://baogam.com/thong-bao-dieu-chinh-giam-ty-gia-dong-ndt-ngay-14082018/	D:/Desktop/web/web/baogam.com/thong-bao-dieu-chinh-giam-ty-gia-dong-ndt-ngay-14082018/index.html	(from http://baogam.com/huong-dan-doi-link-taobao-tmall-1688-com-tu-dien-thoai-sang-may-tinh/)
14:19:12	2805/2805	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:19:13%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fhuong-dan-doi-link-taobao-tmall-1688-com-tu-dien-thoai-sang-may-tinh%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embede2f3	(from http://baogam.com/huong-dan-doi-link-taobao-tmall-1688-com-tu-dien-thoai-sang-may-tinh/)
14:19:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:19:14%20GMT	http://baogam.com/?p=4259	D:/Desktop/web/web/baogam.com/index3dfe.html	(from http://baogam.com/huong-dan-doi-link-taobao-tmall-1688-com-tu-dien-thoai-sang-may-tinh/)
14:19:13	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:19:14%20GMT	http://baogam.com/huong-dan-doi-link-taobao-tmall-1688-com-tu-dien-thoai-sang-may-tinh/;	D:/Desktop/web/web/baogam.com/huong-dan-doi-link-taobao-tmall-1688-com-tu-dien-thoai-sang-may-tinh/;.110.delayed	(from http://baogam.com/huong-dan-doi-link-taobao-tmall-1688-com-tu-dien-thoai-sang-may-tinh/)
14:19:14	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652339652&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/mainfd8c.css	(from http://baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/)
14:19:15	901/901	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/feed/	D:/Desktop/web/web/baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/feed/index.html	(from http://baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/)
14:19:15	2559/2559	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:19:17%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fhuong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed257b.json	(from http://baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/)
14:19:17	20795/20795	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20May%202022%2007:19:17%20GMT	http://baogam.com/thong-bao-dieu-chinh-giam-ty-gia-dong-ndt-ngay-06052018/	D:/Desktop/web/web/baogam.com/thong-bao-dieu-chinh-giam-ty-gia-dong-ndt-ngay-06052018/index.html	(from http://baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/)
14:19:17	21130/21130	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20May%202022%2007:19:17%20GMT	http://baogam.com/thong-bao-ta%cc%a3m-ngung-di%cc%a3ch-vu%cc%a3-trong-ngay-20052018/	D:/Desktop/web/web/baogam.com/thong-bao-ta%cc%a3m-ngung-di%cc%a3ch-vu%cc%a3-trong-ngay-20052018/index.html	(from http://baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/)
14:19:17	2687/2687	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:19:19%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fhuong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed04bf	(from http://baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/)
14:19:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:19:19%20GMT	http://baogam.com/?p=4118	D:/Desktop/web/web/baogam.com/index9a40.html	(from http://baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/)
14:19:21	17108/17108	---M--	200	added ('OK')	image/png	etag:%224247e-42d4-56bfe769e3872%22	http://baogam.com/wp-content/uploads/2018/05/2.png	D:/Desktop/web/web/baogam.com/wp-content/uploads/2018/05/2.png	(from http://baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/)
14:19:21	21891/21891	---M--	200	added ('OK')	image/png	etag:%224247d-5583-56bfe618ad50b%22	http://baogam.com/wp-content/uploads/2018/05/1.png	D:/Desktop/web/web/baogam.com/wp-content/uploads/2018/05/1.png	(from http://baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/)
14:19:25	22839/22839	---M--	200	added ('OK')	image/jpeg	etag:%224247f-5937-56bfeb8576fbf%22	http://baogam.com/wp-content/uploads/2018/05/4.jpg	D:/Desktop/web/web/baogam.com/wp-content/uploads/2018/05/4.jpg	(from http://baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/)
14:19:26	25294/25294	---M--	200	added ('OK')	image/jpeg	etag:%2242480-62ce-56bfebc630b37%22	http://baogam.com/wp-content/uploads/2018/05/5.jpg	D:/Desktop/web/web/baogam.com/wp-content/uploads/2018/05/5.jpg	(from http://baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/)
14:19:27	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:19:28%20GMT	http://baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/;	D:/Desktop/web/web/baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/;.119.delayed	(from http://baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/)
14:19:28	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652339655&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/mainbaaa.css	(from http://baogam.com/huong-dan-lay-lai-mat-khau-tai-khoan-bao-gam/)
14:19:29	868/868	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/huong-dan-lay-lai-mat-khau-tai-khoan-bao-gam/feed/	D:/Desktop/web/web/baogam.com/huong-dan-lay-lai-mat-khau-tai-khoan-bao-gam/feed/index.html	(from http://baogam.com/huong-dan-lay-lai-mat-khau-tai-khoan-bao-gam/)
14:19:30	2533/2533	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:19:31%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fhuong-dan-lay-lai-mat-khau-tai-khoan-bao-gam%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed7964.json	(from http://baogam.com/huong-dan-lay-lai-mat-khau-tai-khoan-bao-gam/)
14:19:31	20830/20830	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20May%202022%2007:19:32%20GMT	http://baogam.com/thong-bao-dieu-chinh-tang-ty-gia-dong-ndt-ngay-12032018/	D:/Desktop/web/web/baogam.com/thong-bao-dieu-chinh-tang-ty-gia-dong-ndt-ngay-12032018/index.html	(from http://baogam.com/huong-dan-lay-lai-mat-khau-tai-khoan-bao-gam/)
14:19:32	26570/26570	---M--	200	added ('OK')	image/jpeg	etag:%2242481-67ca-56bfec3932c8a%22	http://baogam.com/wp-content/uploads/2018/05/6.jpg	D:/Desktop/web/web/baogam.com/wp-content/uploads/2018/05/6.jpg	(from http://baogam.com/huong-dan-dang-ky-tai-khoan-taobao-com-1688-com-tmall-com/)
14:19:32	2685/2685	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:19:34%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fhuong-dan-lay-lai-mat-khau-tai-khoan-bao-gam%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed0b28	(from http://baogam.com/huong-dan-lay-lai-mat-khau-tai-khoan-bao-gam/)
14:19:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:19:34%20GMT	http://baogam.com/?p=4071	D:/Desktop/web/web/baogam.com/indexfc99.html	(from http://baogam.com/huong-dan-lay-lai-mat-khau-tai-khoan-bao-gam/)
14:19:34	22460/22460	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20May%202022%2007:19:34%20GMT	http://baogam.com/thong-bao-dieu-chinh-tang-ty-gia-dong-ndt-ngay-01042018/	D:/Desktop/web/web/baogam.com/thong-bao-dieu-chinh-tang-ty-gia-dong-ndt-ngay-01042018/index.html	(from http://baogam.com/huong-dan-lay-lai-mat-khau-tai-khoan-bao-gam/)
14:19:38	30065/30065	---M--	200	added ('OK')	image/png	etag:%2242479-7571-567333a12ebf4%22	http://baogam.com/wp-content/uploads/2018/03/l%e1%ba%a5y-l%e1%ba%a1i-MK.png	D:/Desktop/web/web/baogam.com/wp-content/uploads/2018/03/l%e1%ba%a5y-l%e1%ba%a1i-MK.png	(from http://baogam.com/huong-dan-lay-lai-mat-khau-tai-khoan-bao-gam/)
14:19:40	36393/36393	---M--	200	added ('OK')	image/png	etag:%224247a-8e29-5673342887ff4%22	http://baogam.com/wp-content/uploads/2018/03/11111.png	D:/Desktop/web/web/baogam.com/wp-content/uploads/2018/03/11111.png	(from http://baogam.com/huong-dan-lay-lai-mat-khau-tai-khoan-bao-gam/)
14:19:40	13434/13434	---M--	200	added ('OK')	image/png	etag:%224247b-347a-567334c8310b2%22	http://baogam.com/wp-content/uploads/2018/03/2222222222222222222222.png	D:/Desktop/web/web/baogam.com/wp-content/uploads/2018/03/2222222222222222222222.png	(from http://baogam.com/huong-dan-lay-lai-mat-khau-tai-khoan-bao-gam/)
14:19:42	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:19:43%20GMT	http://baogam.com/huong-dan-lay-lai-mat-khau-tai-khoan-bao-gam/;	D:/Desktop/web/web/baogam.com/huong-dan-lay-lai-mat-khau-tai-khoan-bao-gam/;.120.delayed	(from http://baogam.com/huong-dan-lay-lai-mat-khau-tai-khoan-bao-gam/)
14:19:42	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652339657&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/main0d27.css	(from http://baogam.com/lua-chon-dich-vu-cho-don-hang/)
14:19:43	830/830	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/lua-chon-dich-vu-cho-don-hang/feed/	D:/Desktop/web/web/baogam.com/lua-chon-dich-vu-cho-don-hang/feed/index.html	(from http://baogam.com/lua-chon-dich-vu-cho-don-hang/)
14:19:43	2473/2473	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:19:45%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Flua-chon-dich-vu-cho-don-hang%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embedf1e8.json	(from http://baogam.com/lua-chon-dich-vu-cho-don-hang/)
14:19:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:19:46%20GMT	http://baogam.com/?p=2555	D:/Desktop/web/web/baogam.com/indexf51e.html	(from http://baogam.com/lua-chon-dich-vu-cho-don-hang/)
14:19:44	2619/2619	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:19:46%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Flua-chon-dich-vu-cho-don-hang%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embeddd06	(from http://baogam.com/lua-chon-dich-vu-cho-don-hang/)
14:19:45	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:19:46%20GMT	http://baogam.com/lua-chon-dich-vu-cho-don-hang/;	D:/Desktop/web/web/baogam.com/lua-chon-dich-vu-cho-don-hang/;.124.delayed	(from http://baogam.com/lua-chon-dich-vu-cho-don-hang/)
14:19:46	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652339658&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/main6b81.css	(from http://baogam.com/hd-nhap-hang-qua-baogam-tu-a-z/)
14:19:47	815/815	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/hd-nhap-hang-qua-baogam-tu-a-z/feed/	D:/Desktop/web/web/baogam.com/hd-nhap-hang-qua-baogam-tu-a-z/feed/index.html	(from http://baogam.com/hd-nhap-hang-qua-baogam-tu-a-z/)
14:19:48	2373/2373	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:19:49%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fhd-nhap-hang-qua-baogam-tu-a-z%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed5403.json	(from http://baogam.com/hd-nhap-hang-qua-baogam-tu-a-z/)
14:19:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:19:50%20GMT	http://baogam.com/?p=2242	D:/Desktop/web/web/baogam.com/indexde4f.html	(from http://baogam.com/hd-nhap-hang-qua-baogam-tu-a-z/)
14:19:48	2495/2495	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:19:50%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fhd-nhap-hang-qua-baogam-tu-a-z%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embeded27	(from http://baogam.com/hd-nhap-hang-qua-baogam-tu-a-z/)
14:19:50	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:19:50%20GMT	http://baogam.com/hd-nhap-hang-qua-baogam-tu-a-z/;	D:/Desktop/web/web/baogam.com/hd-nhap-hang-qua-baogam-tu-a-z/;.128.delayed	(from http://baogam.com/hd-nhap-hang-qua-baogam-tu-a-z/)
14:19:50	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652339659&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/main0d40.css	(from http://baogam.com/huong-dan-tim-nguon-hang-danh-cho-nguoi-moi-2/)
14:19:51	865/865	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/huong-dan-tim-nguon-hang-danh-cho-nguoi-moi-2/feed/	D:/Desktop/web/web/baogam.com/huong-dan-tim-nguon-hang-danh-cho-nguoi-moi-2/feed/index.html	(from http://baogam.com/huong-dan-tim-nguon-hang-danh-cho-nguoi-moi-2/)
14:19:51	2517/2517	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:19:53%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fhuong-dan-tim-nguon-hang-danh-cho-nguoi-moi-2%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embedb646.json	(from http://baogam.com/huong-dan-tim-nguon-hang-danh-cho-nguoi-moi-2/)
14:19:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:19:54%20GMT	http://baogam.com/?p=2401	D:/Desktop/web/web/baogam.com/index6d8e.html	(from http://baogam.com/huong-dan-tim-nguon-hang-danh-cho-nguoi-moi-2/)
14:19:52	2654/2654	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:19:54%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fhuong-dan-tim-nguon-hang-danh-cho-nguoi-moi-2%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed9224	(from http://baogam.com/huong-dan-tim-nguon-hang-danh-cho-nguoi-moi-2/)
14:19:56	408160/408160	---M--	200	added ('OK')	image/png	etag:%2242485-63a60-5743aed910a76%22	http://baogam.com/wp-content/uploads/2018/08/255.png	D:/Desktop/web/web/baogam.com/wp-content/uploads/2018/08/255.png	(from http://baogam.com/huong-dan-cai-dat-cong-cu-dat-hang-baogam-offline-2/)
14:20:36	268272/268272	---M--	200	added ('OK')	image/png	etag:%2242439-417f0-55dadf24415cd%22	http://baogam.com/wp-content/uploads/2016/12/T%c3%acm-s%e1%ba%a3n-ph%e1%ba%a9m-tr%c3%aan-taobao.png	D:/Desktop/web/web/baogam.com/wp-content/uploads/2016/12/T%c3%acm-s%e1%ba%a3n-ph%e1%ba%a9m-tr%c3%aan-taobao.png	(from http://baogam.com/huong-dan-tim-nguon-hang-danh-cho-nguoi-moi-2/)
14:20:48	319869/319869	---M--	200	added ('OK')	image/png	etag:%224245d-4e17d-561523b4ecfc2%22	http://baogam.com/wp-content/uploads/2016/12/NH-1-1.png	D:/Desktop/web/web/baogam.com/wp-content/uploads/2016/12/NH-1-1.png	(from http://baogam.com/huong-dan-tim-nguon-hang-danh-cho-nguoi-moi-2/)
14:20:50	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:20:51%20GMT	http://baogam.com/huong-dan-tim-nguon-hang-danh-cho-nguoi-moi-2/;	D:/Desktop/web/web/baogam.com/huong-dan-tim-nguon-hang-danh-cho-nguoi-moi-2/;.130.delayed	(from http://baogam.com/huong-dan-tim-nguon-hang-danh-cho-nguoi-moi-2/)
14:20:50	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652339662&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/main10ab.css	(from http://baogam.com/quan-ly-danh-sach-khieu-nai-dich-vu/)
14:20:52	849/849	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/quan-ly-danh-sach-khieu-nai-dich-vu/feed/	D:/Desktop/web/web/baogam.com/quan-ly-danh-sach-khieu-nai-dich-vu/feed/index.html	(from http://baogam.com/quan-ly-danh-sach-khieu-nai-dich-vu/)
14:20:52	2524/2524	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:20:54%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fquan-ly-danh-sach-khieu-nai-dich-vu%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embedb3c0.json	(from http://baogam.com/quan-ly-danh-sach-khieu-nai-dich-vu/)
14:20:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:20:55%20GMT	http://baogam.com/?p=2398	D:/Desktop/web/web/baogam.com/index4ec6.html	(from http://baogam.com/quan-ly-danh-sach-khieu-nai-dich-vu/)
14:20:54	2679/2679	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:20:55%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fquan-ly-danh-sach-khieu-nai-dich-vu%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed147f	(from http://baogam.com/quan-ly-danh-sach-khieu-nai-dich-vu/)
14:20:56	389968/389968	---M--	200	added ('OK')	image/png	etag:%22424da-5f350-58c321a704ed9%22	http://baogam.com/wp-content/uploads/2016/12/a%cc%89h-HD.png	D:/Desktop/web/web/baogam.com/wp-content/uploads/2016/12/a%cc%89h-HD.png	(from http://baogam.com/huong-dan-tim-nguon-hang-danh-cho-nguoi-moi-2/)
14:20:57	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:20:58%20GMT	http://baogam.com/quan-ly-danh-sach-khieu-nai-dich-vu/;	D:/Desktop/web/web/baogam.com/quan-ly-danh-sach-khieu-nai-dich-vu/;.135.delayed	(from http://baogam.com/quan-ly-danh-sach-khieu-nai-dich-vu/)
14:20:58	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652339663&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/maind3da.css	(from http://baogam.com/diem-tich-luy-la-gi/)
14:20:59	794/794	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/diem-tich-luy-la-gi/feed/	D:/Desktop/web/web/baogam.com/diem-tich-luy-la-gi/feed/index.html	(from http://baogam.com/diem-tich-luy-la-gi/)
14:21:00	2390/2390	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:21:02%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fdiem-tich-luy-la-gi%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed471c.json	(from http://baogam.com/diem-tich-luy-la-gi/)
14:21:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:21:03%20GMT	http://baogam.com/?p=2395	D:/Desktop/web/web/baogam.com/indexa851.html	(from http://baogam.com/diem-tich-luy-la-gi/)
14:21:03	2518/2518	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:21:04%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fdiem-tich-luy-la-gi%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed424d	(from http://baogam.com/diem-tich-luy-la-gi/)
14:21:04	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:21:05%20GMT	http://baogam.com/diem-tich-luy-la-gi/;	D:/Desktop/web/web/baogam.com/diem-tich-luy-la-gi/;.139.delayed	(from http://baogam.com/diem-tich-luy-la-gi/)
14:21:07	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652339665&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/main8d93.css	(from http://baogam.com/huong-dan-nap-tien-vao-tai-khoan/)
14:21:08	826/826	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/huong-dan-nap-tien-vao-tai-khoan/feed/	D:/Desktop/web/web/baogam.com/huong-dan-nap-tien-vao-tai-khoan/feed/index.html	(from http://baogam.com/huong-dan-nap-tien-vao-tai-khoan/)
